study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	base_count	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_galaxy	sample_alias	sample_title
PRJEB4352	SAMEA2656992	ERS490083	ERX556276	ERR599320	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	107203734	21326814900	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ALNIOSF_2_B02TBACXX.IND9	run_AHX_ALNIOSF_2_B02TBACXX.IND9	8751727935;8833441726	64071bdc327d2b2fd247fd90819a3b7e;3166924899684b8843e5f3f65485e508	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599320/ERR599320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599320/ERR599320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALNIOSF_2_1_B02TBACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALNIOSF_2_2_B02TBACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALNIOSF_2_1_B02TBACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALNIOSF_2_2_B02TBACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599320	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599320		TARA_N000000968	TARA_20100712T1030Z_065_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000000968
PRJEB4352	SAMEA2656968	ERS489963	ERX556212	ERR599321	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	161559760	32646482268	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ABXIOSE_4_C01A1ACXX	run_AHX_ABXIOSE_4_C01A1ACXX	13983108789;13863905880	2cfbf91b9972576cd9c17de0cd1aebd1;091afae3b759298a0290f16f11e830a4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599321/ERR599321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599321/ERR599321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ABXIOSE_4_1_C01A1ACXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ABXIOSE_4_2_C01A1ACXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ABXIOSE_4_1_C01A1ACXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ABXIOSE_4_2_C01A1ACXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599321	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599321		TARA_N000000526	TARA_20100707T0753Z_064_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000000526
PRJEB4352	SAMEA2621282	ERS490701	ERX556250	ERR599322	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	173378692	33840293223	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_APTIOSF_7_D0BJ4ACXX.IND11	run_AHX_APTIOSF_7_D0BJ4ACXX.IND11	14608233279;14982143534	c82f957251845157bec695d4f9527ba5;533cd9fe9873da1a894eca47d785a797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599322/ERR599322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599322/ERR599322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_APTIOSF_7_1_D0BJ4ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_APTIOSF_7_2_D0BJ4ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_APTIOSF_7_1_D0BJ4ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_APTIOSF_7_2_D0BJ4ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599322	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599322		TARA_N000000622	TARA_20101104T1816Z_078_Combined-EVENTS_CAST_MB_D_(120 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000622
PRJEB4352	SAMEA2620910	ERS490105	ERX556244	ERR599323	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	139602723	26744247361	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ALIIOSF_2_D06THACXX.IND3	run_AHX_ALIIOSF_2_D06THACXX.IND3	11080474369;11160041984	869dc5334294ef9a45b9ec1688728716;010034afa0aa8df096a16b58c00fd593	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599323/ERR599323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599323/ERR599323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALIIOSF_2_1_D06THACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALIIOSF_2_2_D06THACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALIIOSF_2_1_D06THACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALIIOSF_2_2_D06THACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599323	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599323		TARA_N000000961	TARA_20100712T1106Z_065_Combined-EVENTS_CAST_MB_D_(30 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000961
PRJEB4352	SAMEA2620845	ERS490019	ERX556271	ERR599324	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	149206429	29539096803	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ACBIOSE_5_C01A1ACXX	run_AHX_ACBIOSE_5_C01A1ACXX	12556924438;12404934296	514ae0761bfa19e646b010ff3f28f722;4152c42bfb405bc08c88dea86cbab5c6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599324/ERR599324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599324/ERR599324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ACBIOSE_5_1_C01A1ACXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ACBIOSE_5_2_C01A1ACXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ACBIOSE_5_1_C01A1ACXX_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ACBIOSE_5_2_C01A1ACXX_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599324	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599324		TARA_N000000524	TARA_20100708T0621Z_064_EVENT_PUMP_P_D_(65 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000524
PRJEB4352	SAMEA2621544	ERS491103	ERX556253	ERR599325	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	177622604	32712166459	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ATVIOSF_5_C0URUACXX.IND10	run_AHX_ATVIOSF_5_C0URUACXX.IND10	14997350717;13648898978	fa78ee00b0efa26e28fe960dc6add2be;6fade830f5a4057b9cfbe80a30742829	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599325/ERR599325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599325/ERR599325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ATVIOSF_5_1_C0URUACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ATVIOSF_5_2_C0URUACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ATVIOSF_5_1_C0URUACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ATVIOSF_5_2_C0URUACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599325	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599325		TARA_N000001030	TARA_20110106T1936Z_085_Combined-EVENTS_CAST_MB_D_(90 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001030
PRJEB4352	SAMEA2657030	ERS490572	ERX556223	ERR599326	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	129271634	25125575186	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMQIOSF_7_B02CRACXX.IND12	run_AHX_AMQIOSF_7_B02CRACXX.IND12	10700875335;10450664717	8954089c36ad357f7ef658d98edcd443;629f99df6566f0e071b3712d9ac8c376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599326/ERR599326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599326/ERR599326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMQIOSF_7_1_B02CRACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMQIOSF_7_2_B02CRACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMQIOSF_7_1_B02CRACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMQIOSF_7_2_B02CRACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599326	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599326		TARA_N000000871	TARA_20101016T1118Z_076_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000000871
PRJEB4352	SAMEA2620959	ERS490172	ERX556263	ERR599327	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	175567325	33785074900	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ALRIOSF_4_C2N17ACXX.IND2	run_AHX_ALRIOSF_4_C2N17ACXX.IND2	15193768068;15240798232	3f7919395879e83a2eeb758a10ea91a4;756ec9768aba96d8cc75aec05aa7ddea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599327/ERR599327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599327/ERR599327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_4_1_C2N17ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_4_2_C2N17ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_4_1_C2N17ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_4_2_C2N17ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599327	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599327		TARA_N000000807	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_MB_D_(30 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000807
PRJEB4352	SAMEA2620581	ERS489596	ERX556262	ERR599328	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	154552990	30045552711	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ASAIOSF_4_D0TWLACXX.IND2	run_AHX_ASAIOSF_4_D0TWLACXX.IND2	13296757610;12843728432	6c43f861a8f594be19bf3cf75ab266d3;20567809f0486aeb5c60166bd6946c7b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599328/ERR599328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599328/ERR599328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ASAIOSF_4_1_D0TWLACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ASAIOSF_4_2_D0TWLACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ASAIOSF_4_1_D0TWLACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ASAIOSF_4_2_D0TWLACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599328	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599328		TARA_N000000600	TARA_20100517T1142Z_052_EVENT_PUMP_P_D_(75 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000600
PRJEB4352	SAMEA2657101	ERS490626	ERX556245	ERR599329	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	114310062	22112491269	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMPIOSF_6_B02CRACXX.IND7	run_AHX_AMPIOSF_6_B02CRACXX.IND7	9416446089;9149748696	901f65f8249dda96952296e050b0283c;6ea28812bb582f1e2579b4c63515ef14	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599329/ERR599329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599329/ERR599329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMPIOSF_6_1_B02CRACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMPIOSF_6_2_B02CRACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMPIOSF_6_1_B02CRACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMPIOSF_6_2_B02CRACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599329	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599329		TARA_N000000868	TARA_20101016T1953Z_076_EVENT_NET_N1_D_(150 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000000868
PRJEB4352	SAMEA2621226	ERS490607	ERX556295	ERR599330	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	133605085	25717764362	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMMIOSF_4_B02CRACXX.IND5	run_AHX_AMMIOSF_4_B02CRACXX.IND5	11162067977;10905244974	60e7909f5ee6d74e1e8af14332c1a0f9;9b156b6ea5a33a1db2edd7b41cf29681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599330/ERR599330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599330/ERR599330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMMIOSF_4_1_B02CRACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMMIOSF_4_2_B02CRACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMMIOSF_4_1_B02CRACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMMIOSF_4_2_B02CRACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599330	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599330		TARA_N000000860	TARA_20101016T1700Z_076_Combined-EVENTS_CAST_MB_D_(150 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000860
PRJEB4352	SAMEA2621080	ERS490341	ERX556211	ERR599331	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	142853743	28184953632	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMKIOSF_8_D06THACXX.IND2	run_AHX_AMKIOSF_8_D06THACXX.IND2	11230633881;11360477281	88db57dd304ca161709c26a39f156b4a;98aed901a5bd6055f00ae9fceb6e24da	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599331/ERR599331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599331/ERR599331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMKIOSF_8_1_D06THACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMKIOSF_8_2_D06THACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMKIOSF_8_1_D06THACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMKIOSF_8_2_D06THACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599331	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599331		TARA_N000000674	TARA_20100921T0655Z_070_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8->_TARA_N000000674
PRJEB4352	SAMEA2657095	ERS490582	ERX556239	ERR599332	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	123935004	23765998407	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMNIOSF_5_B02CRACXX.IND6	run_AHX_AMNIOSF_5_B02CRACXX.IND6	10223965059;9912067861	10a51d5362740d06d3c7f103bee536f2;684827d2579d26daa0916d1b96d57821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599332/ERR599332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599332/ERR599332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMNIOSF_5_1_B02CRACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMNIOSF_5_2_B02CRACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMNIOSF_5_1_B02CRACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMNIOSF_5_2_B02CRACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599332	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599332		TARA_N000000863	TARA_20101016T1245Z_076_EVENT_NET_N1_S_(5 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000000863
PRJEB4352	SAMEA2656998	ERS490618	ERX556257	ERR599333	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	92811908	18360287240	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMRIOSF_3_D0745ACXX.IND1	run_AHX_AMRIOSF_3_D0745ACXX.IND1	7691111143;7385198257	ce1d6c67e13ee9dc7b8dcaf1b59598b2;f84ff43966ba2b1bb106b91f45f099d3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599333/ERR599333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599333/ERR599333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMRIOSF_3_1_D0745ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMRIOSF_3_2_D0745ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMRIOSF_3_1_D0745ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMRIOSF_3_2_D0745ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599333	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599333		TARA_N000000876	TARA_20101016T1854Z_076_EVENT_NET_N1+N2_D_(150 m)_PROT_NUC-RNA(1L)_N20-180_TARA_N000000876
PRJEB4352	SAMEA2620959	ERS490172	ERX556289	ERR599334	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	178982808	34871582255	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ALRIOSF_7_C2461ACXX.IND2	run_AHX_ALRIOSF_7_C2461ACXX.IND2	15531825861;15684674112	44edc682a786b877ab6aac55cdeb9632;845b52080aad3f16df8edf52d29bbb2b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599334/ERR599334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599334/ERR599334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_7_1_C2461ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_7_2_C2461ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_7_1_C2461ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_ALRIOSF_7_2_C2461ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599334	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599334		TARA_N000000807	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_MB_D_(30 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000000807
PRJEB4352	SAMEA2621522	ERS491057	ERX556265	ERR599335	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	142887585	27303612437	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AVGIOSF_5_D0YM5ACXX.IND8	run_AHX_AVGIOSF_5_D0YM5ACXX.IND8	12640866071;12091269363	fc30aea2105026ed09377a56fdca38ab;1460a0219d780ba40edbec7067d27faf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599335/ERR599335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599335/ERR599335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AVGIOSF_5_1_D0YM5ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AVGIOSF_5_2_D0YM5ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AVGIOSF_5_1_D0YM5ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AVGIOSF_5_2_D0YM5ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599335	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599335		TARA_N000001028	TARA_20110106T1038Z_085_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(100L)_W0.8-5_TARA_N000001028
PRJEB4352	SAMEA2657091	ERS490564	ERX556259	ERR599336	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	135569078	26854666497	Illumina HiSeq 2000 paired end sequencing; Marine metagenome.	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AMSIOSF_7_B02TBACXX.IND3	run_AHX_AMSIOSF_7_B02TBACXX.IND3	11013943552;10938639339	d949b813df33a1b676707d51b6dee382;20bc9c74aff041d5fe4b12f0d0835ca5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599336/ERR599336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599336/ERR599336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMSIOSF_7_1_B02TBACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMSIOSF_7_2_B02TBACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMSIOSF_7_1_B02TBACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357903/fastq/AHX_AMSIOSF_7_2_B02TBACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599336	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599336		TARA_N000000879	TARA_20101016T1016Z_076_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000000879
